DATE_TIME,CO2_m,CO2_dry_m,CH4_m,CH4_dry_m,H2O_m,CO2_sd,CO2_dry_sd,CH4_sd,CH4_dry_sd,H2O_sd
2021-04-03 00:00:00,409.17167706931997,421.6701301342776,1.883291255006805,1.9297776704588883,1.8677845465924996,1.1254819660413933,1.175345908761653,0.013865791446218441,0.01422543926977579,0.004921732891988162
2021-04-03 01:00:00,411.1854498638051,423.8227673765698,1.8737618058636116,1.9202150523208312,1.8779267702048588,2.125434774818529,2.1928719460265103,0.007973776114293795,0.00833723488927282,0.007345618212816815
2021-04-03 02:00:00,412.83080793068035,425.115519277834,1.9302911139552754,1.976590762073751,1.819761524907778,1.7945914171251807,1.9962717098080378,0.016241833115843627,0.016100811393257714,0.0299427273418071
2021-04-03 03:00:00,416.0342353142219,428.20917842570844,2.0242941838516653,2.0720604010265307,1.792964860912084,2.505464407383788,2.600946681922677,0.04877472173227649,0.049944167920689994,0.005763857902181909
2021-04-03 04:00:00,419.0325903494716,431.51994450716586,2.151906265130413,2.2036357369162523,1.8228380946702756,1.4576202281274189,1.4865895525533694,0.03795081560743266,0.03886989021697305,0.008692901839649244
2021-04-03 05:00:00,417.8607804558746,430.0087373245416,2.134106593895139,2.1841951652137483,1.7797541010897222,1.1060197955514088,1.1175356361010034,0.03326271866705822,0.03408352066381172,0.009532176802819089
2021-04-03 06:00:00,413.9035677855971,426.3132334671249,2.0552204225212476,2.1049507823769424,1.8339381004687494,2.6812075902336656,2.5074154669086686,0.13170428459172154,0.13395314227356242,0.043599000724083306
2021-04-03 07:00:00,408.7512671480144,421.99488617174944,2.123208343107499,2.1784625644301396,1.9777794175659744,2.2358782065758387,2.1527841032984787,0.0901201256327254,0.09325040125152619,0.038727220078821484
2021-04-03 08:00:00,403.5725652234999,416.5033582452505,2.479909821449585,2.5442289769547233,1.9567150513702798,1.0247103482389104,1.0948633526743403,0.08578944277566831,0.08856064149571095,0.04437628041098539
2021-04-03 09:00:00,402.1513184512777,414.33076609172247,2.049539848389585,2.0999525872744473,1.8507806475324988,1.0263896139893143,1.1548899958795842,0.1111401592143217,0.11526192228375229,0.06587227033764757
2021-04-03 10:00:00,399.88781450759706,411.9922355543476,2.0060880413254165,2.0549719306191645,1.8504509737543045,2.055456980109187,1.868039540233513,0.023660994403566286,0.024705735863792898,0.04322978100845848
2021-04-03 11:00:00,396.59052847475016,408.53139442292957,2.0658414677377763,2.1160483382012507,1.8426629991705554,1.154547732469807,0.9723802389508184,0.029162523967228356,0.030006713032529518,0.04164243286556303
2021-04-03 12:00:00,394.04913041936095,406.37206072769476,2.1008915553433343,2.153864576051665,1.911525550164721,1.492459562215638,1.2206618429381462,0.03225296285278249,0.03364835121958469,0.057670674658960676
2021-04-03 13:00:00,395.2244071966115,407.2578168257641,2.0972764809979165,2.148814571876806,1.8605974702387487,1.4231820951132519,1.1807785704935452,0.02171343774163888,0.023056843724472198,0.06764509504424707
2021-04-03 14:00:00,396.1628159334304,408.13181692065285,2.0402147847826386,2.0898512807359735,1.8454813790840265,1.6910763101129695,1.7224271944602154,0.03250564673748477,0.033563519564432175,0.07651567698289977
2021-04-03 15:00:00,401.54312577538883,414.6724843690275,1.9837547639568063,2.0360420921686124,1.9930679013279153,4.194985572735344,5.153895978280511,0.030456325294774614,0.02833649937330368,0.13336001998334862
2021-04-03 16:00:00,401.62107238397203,415.6058957702641,1.9251454716945864,1.979255561560138,2.1206276341090278,1.201379321193667,1.2991254368761769,0.014891056501452919,0.015543519790379672,0.018686697933514435
2021-04-03 17:00:00,400.848406577125,414.32565275926396,1.8930919018490289,1.9444901321009733,2.051305435220833,1.2585476648422256,1.274345936317757,0.004324029111394528,0.00469297277166042,0.013010400789619295
2021-04-03 18:00:00,403.28113355330544,416.7072416025419,1.8859068699570858,1.936579511176945,2.030709461230974,0.9812687827850493,1.0644576301406072,0.0060694617184762325,0.006265300853797901,0.01068419987112693
2021-04-03 19:00:00,405.0297404827917,418.47066932409666,1.8658386124754183,1.9158370100218043,2.0245637540138888,0.9614080918342552,1.0113251828709273,0.009518946049765411,0.009968086542212762,0.011703767524070464
2021-04-03 20:00:00,406.7877533543469,420.0587797736394,1.846855724830833,1.8954798240048625,1.9906702380152799,1.5932956500940891,1.6370183181897884,0.004448421554472877,0.004412898775059758,0.010356533864439828
2021-04-03 21:00:00,406.9633287098891,419.9630231026385,1.9132691065376397,1.9625215144333348,1.9494935489661114,0.8757116895675212,0.9555027406423662,0.05265119968276129,0.054119703191974566,0.012513745850834097
2021-04-03 22:00:00,406.37388968881976,419.0937113147081,1.8836078288673617,1.9311979821891656,1.9114159763306935,0.9276658039700353,0.9910118977627429,0.018896604087352827,0.019414978873801583,0.011788162529479482
2021-04-03 23:00:00,407.0606547489307,419.58431023576446,1.9375951873763895,1.9856947128936124,1.8801494733923603,0.9345929095145475,1.0176400349576538,0.0206902506902901,0.021115973272089774,0.026848208623447466
2021-04-04 00:00:00,408.13381286927785,420.1800002194452,1.8542818126856935,1.8985260536168032,1.8068183374359734,1.0013065789339124,1.0599623194393455,0.012241556488512162,0.012404771935830006,0.02301901342822793
2021-04-04 01:00:00,410.6039894378473,423.15707939306935,1.8575584882904155,1.903464614209581,1.871910176462502,1.312362429972917,1.4657036369335572,0.005857644434498528,0.0064744623283738275,0.02198594296889463
2021-04-04 02:00:00,413.2905515030138,426.3865096031665,1.8827938098005574,1.9309519115236118,1.9355670998695862,1.2134746900597897,1.304367333418731,0.005729133441702359,0.006142304789731104,0.011937965095043728
2021-04-04 03:00:00,411.5605320507223,424.02669797138884,1.8504435025609705,1.8956925660854174,1.850981459574167,1.4058899403541414,1.572255670725555,0.012125720343840674,0.013082940413638527,0.024800688051099525
2021-04-04 04:00:00,410.13975432543083,422.3875530166247,1.8468409653930573,1.8913472008436116,1.8264847867979161,1.3485286427880239,1.3742028319317283,0.0035970458412305046,0.0036167309661252504,0.004350230972428552
2021-04-04 05:00:00,414.28409405919405,426.84139424870784,1.9139669945961124,1.960752425504999,1.8534794396809717,1.3584409887765951,1.48122978393623,0.023406130064468296,0.024356994736388537,0.014451573247027826
2021-04-04 06:00:00,412.0197128903892,424.65581923486076,1.883702686279722,1.9303593687952774,1.8752370764873607,2.2494021908314275,2.1691895941064474,0.00867174291045185,0.008399103225664338,0.02434668895588641
2021-04-04 07:00:00,406.5223489647642,419.6320022485556,1.8796845227430572,1.9286092195049993,1.969096532487223,1.7822043033761408,1.7410384088957624,0.009798817740452574,0.010214689056878402,0.027007225744206238
2021-04-04 08:00:00,399.5230894050139,412.58211275315284,1.8741906955134746,1.923678497822776,1.9947062533043072,1.8898006354028722,1.9963884206716647,0.024407079646915644,0.02549911600079646,0.030076267556785222
2021-04-04 09:00:00,397.311279995222,409.83144923148654,1.8397077069174992,1.8865264629402754,1.9260481193373618,1.1339775515034711,1.0378075295730116,0.0034964767708478978,0.003989688578943822,0.048802832950717794
2021-04-04 10:00:00,397.9809160649724,410.4119105603195,1.8474579782809735,1.893983120042917,1.9065953707316654,1.0874061561688793,0.9640500807497218,0.0033330837041887808,0.0034458607290544325,0.04111111158591954
2021-04-04 11:00:00,397.8438393735979,409.9624346902087,1.8433516781526427,1.8886995852801394,1.863255640319028,1.068867278353193,0.9423164413588507,0.004851130146456357,0.004799013720987812,0.03750224266841659
2021-04-04 12:00:00,396.8986789848191,408.9483747063748,1.863347634359444,1.9089885241737483,1.8564482362690298,1.164777473557628,1.0906504735364262,0.01980738763741589,0.02007174856742639,0.03940279139913383
2021-04-04 13:00:00,396.9580054962221,408.9322094526111,1.8981208068345812,1.9443403134508344,1.845249917144304,1.8413405364619038,2.111147448694492,0.021171371105439766,0.02261474437711471,0.05603975183358797
2021-04-04 14:00:00,397.5125078877503,409.94366304233336,1.9102204620408334,1.9584660252576396,1.9108488668579182,1.0189496265759457,1.0643076864079648,0.015728257946268084,0.016424898431943575,0.02643547382567311
2021-04-04 15:00:00,398.1777548088616,410.59899080301386,1.8767577452091646,1.9240237646463887,1.9054096226040251,1.102644482566056,1.1550824438512837,0.010124558988520214,0.010122154069243711,0.023344492081790954
2021-04-04 16:00:00,399.9786088061202,412.5123184807922,1.8460012590448087,1.8927176456494526,1.9144442281693999,0.8801769828635986,1.0584485924043465,0.007595044142124282,0.007253038233393248,0.0316589195697885
2021-04-04 17:00:00,,,,,,,,,,
2021-04-04 18:00:00,,,,,,,,,,
2021-04-04 19:00:00,406.1879727227118,418.5410730386508,1.9149021315349093,1.9618692155324082,1.8600817356866473,0.8046484771883191,0.8536957973081135,0.039888177255654536,0.0407616286058464,0.009472301415763657
2021-04-04 20:00:00,407.8168597172358,420.5817899189723,1.8740380126844411,1.9213155920693026,1.9126847114769432,1.1638441813826228,1.2777115230510017,0.02544131015187393,0.025942979899298883,0.013122932895804247
2021-04-04 21:00:00,407.41024303548636,420.11876503544386,1.9157848454709712,1.9641005677961099,1.9066370906356973,0.9410018889319318,0.9737295698140752,0.061591685625582177,0.06320730975596357,0.005836279233114906
2021-04-04 22:00:00,404.28896735463945,416.7779494599309,1.8239688509245826,1.8694303371393046,1.887072201739722,0.9250848270666302,0.9967642496815458,0.0024080190337994966,0.0026089117638666117,0.008731390647051048
2021-04-04 23:00:00,404.952428365389,417.3661498585557,1.8263408045155554,1.871548978606667,1.874505991139306,1.0522090981300884,1.1517781238448634,0.0029984327684330716,0.0033463304955065154,0.012103721298017482
2021-04-05 00:00:00,405.6113526234717,418.02065636356934,1.8317691360061121,1.8770243700605602,1.8712281694093045,1.2258169112749602,1.318434425716062,0.005948026059969829,0.006334817802165619,0.010283639344210359
2021-04-05 01:00:00,406.01702095448627,418.5200956422087,1.8313923143188888,1.8769342103413882,1.8824475903694469,0.7414536859154991,0.7849816140139776,0.004086644194875599,0.004230784849015272,0.005335914057832655
2021-04-05 02:00:00,407.57931203756914,420.20855753130525,1.8403398980090249,1.886374308160418,1.8940370209861104,1.2008570672671386,1.2670084712247491,0.00530699285304803,0.005550138138727268,0.005664043608511715
2021-04-05 03:00:00,407.0266715703466,419.47417561220806,1.8432715742133363,1.8887618747583361,1.869307381103473,1.0315129489693888,1.0834092929858232,0.0028718301045300328,0.0028606689778548793,0.024595951165608088
2021-04-05 04:00:00,409.2426837763338,421.5652134977223,1.8483618909802784,1.8933048007768043,1.841879024871947,0.8569418375915946,0.8927353999545645,0.0017337091856247401,0.0019353750373877537,0.008868420660668869
2021-04-05 05:00:00,409.69008159299926,421.8975565329726,1.8541989947565276,1.8988114462937487,1.8233479705465283,0.7409182024775027,0.767098990213012,0.003818644848013833,0.003919142127356974,0.002460110190193688
2021-04-05 06:00:00,412.08728318650003,424.5552241561112,1.8730964416611133,1.9188338221441668,1.8499741371255527,1.4096829298611446,1.542943353131458,0.0085590983863289,0.00907606110429145,0.01959194512304566
2021-04-05 07:00:00,410.4258206887779,423.0873107979994,1.8704139292787492,1.9169583824159724,1.8847322819406946,0.9707409176763093,0.9564425548040539,0.003973869147492782,0.003913246707519982,0.015564691682597711
2021-04-05 08:00:00,406.36730024226387,418.9442144921252,1.8745653707043068,1.9213949970412507,1.891298167958332,1.4923766887928365,1.5190227426562566,0.003970850049834229,0.0042587007294153665,0.023724170473755985
2021-04-05 09:00:00,403.71680469620793,415.8852717176391,1.861410539722223,1.9066969011106936,1.8425947881163895,1.3731637942901695,1.423796560523541,0.0028299787990560842,0.003168922008438922,0.026972046761823944
2021-04-05 10:00:00,400.9686835110415,412.59763070145823,1.8621462402459716,1.905770392639307,1.7751716817351404,1.0568255208844852,0.9627982378120225,0.007060153078113558,0.007984932813177954,0.056153779650369044
2021-04-05 11:00:00,399.4881115332215,410.90834567272265,1.8446286007205568,1.8872389237272198,1.7517830635594416,0.7692689176814771,0.6915312963325974,0.0030395495522467122,0.0033474673193805587,0.0323668296752789
2021-04-05 12:00:00,397.5300001221526,409.08079936862504,1.8416029427787464,1.884809071718612,1.778822027238471,1.3274461531230568,1.0958442421721686,0.0018311896704410035,0.0021620426700507986,0.050325541436458676
2021-04-05 13:00:00,397.16022544220823,408.8652057314864,1.8474149969351386,1.8913613530941658,1.8032689796291654,1.0296460038243185,0.8790821304814664,0.001882216376634086,0.0018960957193020222,0.042213078043185644
2021-04-05 14:00:00,398.2806493265838,409.9747708561523,1.8706770749987491,1.9149984108934726,1.796870574633335,1.273560586724043,1.2501020454087874,0.028485227215356235,0.029602002518190902,0.03365456985111341
2021-04-05 15:00:00,397.396042568347,409.6913681200692,1.913529846487916,1.9613538074623593,1.8914876263102776,1.1371527108390085,1.3310621168345507,0.029189798015470992,0.03072095472772371,0.045181261029366225
2021-04-05 16:00:00,399.52129053333346,412.5271964160835,1.8871327051504143,1.936741091760002,1.9869002725798597,1.709038080582376,1.7900245054661157,0.007516263193087505,0.007797035348211111,0.014588734277388347
2021-04-05 17:00:00,402.59710368956894,415.6599943745141,1.8543679594315254,1.9030261963662525,1.9824322717463891,1.5296561863806404,1.5809500334298792,0.012539075385009313,0.012980379849775169,0.010020781437461303
2021-04-05 18:00:00,404.4273993090556,417.6342922575138,1.8672963538947238,1.9165143622820848,1.993219396240555,0.87562273820951,0.9579396808723215,0.014792914883769957,0.015471589485002827,0.021531604023810623
2021-04-05 19:00:00,406.77294208027774,420.05040947036144,1.9551809919065277,2.0065694232994424,1.9923406333390277,0.87697475225391,0.9231165716724359,0.06570238498988445,0.06741178922698728,0.007935148263754938
2021-04-05 20:00:00,407.4588244771525,420.89088022466626,1.964790523500975,2.0171214228772234,2.01074525475528,0.9591146883955383,1.009578941111265,0.04396724165418818,0.044830554203344114,0.012037159888036072
2021-04-05 21:00:00,407.09740000280567,420.24317451751426,1.885157965888889,1.9343802173201383,1.9699908225149991,1.4261043388343928,1.6356275658418042,0.041235722818355504,0.04312438864826098,0.032395154161318
2021-04-05 22:00:00,408.35834888751367,421.2015634071948,1.8388942651906957,1.8855941270313894,1.9219689120986108,0.9827582442603612,1.0487925795658486,0.001372727903177311,0.0014521299571505053,0.004854492249901661
2021-04-05 23:00:00,410.1925164317501,423.15194956724997,1.8476992217237462,1.8948195597005575,1.9303031889047202,1.0262448612991397,1.0723659368378387,0.004299894004065245,0.0044748043978912865,0.004570628246965704
2021-04-06 00:00:00,411.92512053158345,424.9302812640422,1.868065082633334,1.9156837947988887,1.9289039678505528,0.8193595033814188,0.8420550762047238,0.008611912638794187,0.008802382588745905,0.0045823752973926015
2021-04-06 01:00:00,413.0998046258053,426.06025848752785,2.0308916855823638,2.0821397138394437,1.9171788251409725,1.2539855229089327,1.2350497185568416,0.07521198293997083,0.07686462415976165,0.01368248154988001
2021-04-06 02:00:00,413.237521558125,426.2198435775277,1.9230568824255554,1.9719031921966679,1.9200442260256942,1.2526342874117862,1.3080810962515372,0.05892089817480686,0.060372847264052135,0.007864952737156074
2021-04-06 03:00:00,413.4134095777915,426.50896720836164,1.8629400696251397,1.9105731466313873,1.9348878822394437,1.0686670325856924,1.1131834210800022,0.0016075301652484057,0.0016646022725421137,0.002992413874082127
2021-04-06 04:00:00,415.13762364770827,428.31686655518075,1.8776275538374998,1.925728132028194,1.9388088713612461,1.115240201356519,1.179083449481984,0.004080113476908558,0.004168658277620086,0.004279865460025817
2021-04-06 05:00:00,415.9246693812502,429.033900681458,1.8959014813652784,1.9441053799152759,1.925134322278473,0.9642050818181201,1.0048599931496056,0.008902078570817172,0.00909308558971128,0.0034517772924339634
2021-04-06 06:00:00,416.0323974483611,429.18158272082,1.9033633495701388,1.95190694752764,1.9303100355300005,0.7174946545606375,0.759420092123759,0.002772921818321745,0.0028746021660698644,0.005569307487489342
2021-04-06 07:00:00,412.9462407425691,425.9434975101944,1.8995421839531945,1.9478118445094421,1.9227558902319433,2.021319953542221,2.1587869763436642,0.002534627959832193,0.00290494271445815,0.014049252178993762
2021-04-06 08:00:00,410.0657690661665,422.9916565568614,1.9007027007983337,1.9490713086023612,1.9257336576270827,1.3014634177758047,1.2828107580438504,0.002750466639195621,0.0028397752905390183,0.01708236903466765
2021-04-06 09:00:00,402.4296985757497,415.3867456620415,1.884122036605278,1.9331042472275006,1.965655226693613,2.156326725271801,2.1595170294103028,0.003624086057376118,0.0038412410065955358,0.033945373052443426
2021-04-06 10:00:00,406.2727816816117,419.0520547323195,1.876653308456251,1.9243240146547225,1.9220567577627763,2.1820404592683067,2.5853368411461446,0.004057464263890521,0.00261074039191936,0.07354483815647771
2021-04-06 11:00:00,406.8370067306116,420.922213793361,1.9010305874397226,1.9540739807029162,2.1085100038423628,1.892671278823027,1.8834200300880066,0.022461897432495916,0.0243991002730012,0.059071740755231805
2021-04-06 12:00:00,399.7411682827082,413.9469869999299,1.9439428746875,1.9996279281200016,2.1630374195809727,1.8507345306173346,2.193734696950044,0.02417178287662736,0.02350619040948978,0.08413894064571958
2021-04-06 13:00:00,395.660768965597,409.4098083772226,1.969065865556114,2.024293623414307,2.1172145190413882,2.0461223492362617,2.319002116294646,0.02953541859331262,0.031393440217532716,0.08226297990234548
2021-04-06 14:00:00,393.9285502741113,406.8137955339727,1.934363058277774,1.9853800459466675,1.995930608758889,0.9364496770687653,0.8720074859644698,0.03351984984706872,0.035331585200541436,0.062086346121887674
2021-04-06 15:00:00,394.5245474278883,407.82076851695876,1.923461760077778,1.9757740435693045,2.054962238631806,1.4449067610350592,1.4853234125054287,0.02428968962653103,0.02499568145233866,0.040491710013042546
2021-04-06 16:00:00,393.7152620617647,406.52825322049944,1.880832453056944,1.9303509096093052,1.9862192237559688,0.7989022670373461,0.8433764569715876,0.022134767242407666,0.023779762371735194,0.04292040382100574
2021-04-06 17:00:00,398.3936652503892,411.99723007504184,1.8672399750765256,1.9186432623734715,2.079593919589446,3.345587013865069,3.7527939690863303,0.0038646828394281007,0.0032100783165134325,0.05492396579618649
2021-04-06 18:00:00,406.5556500065414,420.53709350370815,2.0152663314555532,2.0708581397543058,2.094920417119444,6.941947837029749,7.440685991708398,0.13631519137890424,0.140737573688381,0.05139526489397753
